-8.832500874996185303e-02
-8.658076822757720947e-02
4.207357764244079590e-02
1.400186568498611450e-01
9.669936448335647583e-02
1.560807973146438599e-01
4.335840046405792236e-02
1.719924658536911011e-01
4.725771397352218628e-02
-4.927742108702659607e-02
-6.681225448846817017e-02
-3.038603812456130981e-02
-1.421284377574920654e-01
-8.441309630870819092e-02
-4.912348091602325439e-02
1.289293318986892700e-01
